_id,mk_individual_id,mk_status_id,mk_individual_name,mk_individual_name_eng,mk_individual_first_name,mk_individual_first_name_eng,mk_individual_email,mk_individual_photo,PersonID,LastName,FirstName,GenderID,GenderDesc,Email,IsCurrent,LastUpdatedDate,altnames
568,572,,פעיל (פילבסקי),Pa`il,מאיר,Meir,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2547,פעיל,מאיר,251,זכר,,FALSE,3/20/2015 12:03,"[""מאיר פעיל (פילבסקי)"", ""מאיר פעיל""]"
569,573,,פרומקין,Frumkin,השל,Heshel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2548,פרומקין,השל,251,זכר,,FALSE,3/20/2015 12:03,"[""השל פרומקין""]"
570,574,,פרח,Perach,יהודה,Yehuda,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2550,פרח,יהודה,251,זכר,,FALSE,3/20/2015 12:03,"[""יהודה פרח""]"
571,575,,פרי (וילדר-פראי),Peri,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2551,פרי,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר פרי"", ""אליעזר פרי (וילדר-פראי)""]"
572,576,,פרידמן,Freedman,מרשה,Marcia,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2552,פרידמן,מרשה,250,נקבה,,FALSE,3/20/2015 12:03,"[""מרשה פרידמן""]"
573,577,,פרידמן,Freedman,שמחה,Simcha,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2553,פרידמן,שמחה,251,זכר,,FALSE,3/20/2015 12:03,"[""שמחה פרידמן""]"
574,578,,פרלשטיין,Perlstein,שלמה,Shlomo,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2554,פרלשטיין,שלמה,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה פרלשטיין""]"
575,579,,פרמינגר,Preminger,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2555,פרמינגר,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר פרמינגר""]"
576,580,,פרנק,Frank,יעקב,Yaakov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2556,פרנק,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב פרנק""]"
577,581,,פרסיץ,Parsitz,שושנה,Shoshana,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2557,פרסיץ,שושנה,250,נקבה,,FALSE,3/20/2015 12:03,"[""שושנה פרסיץ""]"
578,582,,פרץ,Peretz,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2558,פרץ,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק פרץ""]"
579,583,,פתל,Petel,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2561,פתל,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד פתל""]"
580,584,,צברי,Tsabari,רחל,Rachel,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2564,צברי,רחל,250,נקבה,,FALSE,3/20/2015 12:03,"[""רחל צברי""]"
581,585,,צדוק (וילקנפלד),Zadok,חיים יוסף,Haim Joseph,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2565,צדוק,חיים יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים יוסף צדוק"", ""חיים יוסף צדוק (וילקנפלד)""]"
582,586,,צור (שטיין),Tsur,זאב,Zeev,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2567,צור,זאב,251,זכר,,FALSE,3/20/2015 12:03,"[""זאב צור (שטיין)"", ""זאב צור""]"
583,587,,צור (שטיינברג),Tsur,יעקב,Yaacov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2568,צור,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב צור (שטיינברג)"", ""יעקב צור""]"
584,588,,צור (צ`רטנקו),Tsur,צבי (צ`רה),Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2569,צור,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי צור"", ""צבי (צ`רה) צור (צ`רטנקו)""]"
585,589,,צידון (צ`אטו),Tsiddon (Chatto),יואש,Yoash,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2570,צידון,יואש,251,זכר,,FALSE,3/20/2015 12:03,"[""יואש צידון (צ`אטו)"", ""יואש צידון""]"
586,590,,ציזלינג,Zisling,אהרן,Aharon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2571,ציזלינג,אהרן,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן ציזלינג""]"
587,591,,צימרמן,Zimmerman,צבי,Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2572,צימרמן,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי צימרמן""]"
588,592,,צפורי (הנקוביץ`-הנדין),Zipori,מרדכי,Mordechai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2573,צפורי-הנדין,מרדכי,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי צפורי (הנקוביץ`-הנדין)"", ""מרדכי צפורי-הנדין""]"
589,593,,קול (קולודני),Kol,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2575,קול,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה קול"", ""משה קול (קולודני)""]"
590,594,,קולס,Kulas,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2576,קולס,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר קולס""]"
591,595,,קוק (ברגסון),Kook,הלל (פיטר),Hillel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2578,קוק,הלל,251,זכר,,FALSE,3/20/2015 12:03,"[""הלל קוק"", ""הלל (פיטר) קוק (ברגסון)""]"
592,596,,קורן,Coren,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2579,קורן,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד קורן""]"
593,597,,קורן,Coren,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2580,קורן,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק קורן""]"
594,598,,קורפו,Corfo,חיים,Haim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2581,קורפו,חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים קורפו""]"
595,599,,קושניר,Kushnir,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2582,קושניר,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף קושניר""]"
596,600,,קליבנוב,Klivnov,יעקב,Yaakov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2584,קליבנוב,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב קליבנוב""]"
597,601,,קלינגהופר,Klinghoffer,יצחק הנס,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2585,קלינגהופר,יצחק-הנס,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק הנס קלינגהופר"", ""יצחק-הנס קלינגהופר""]"
598,602,,קלמר,Kelmer,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2586,קלמר,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה קלמר""]"
599,603,,קמין (קמינקר),Kamin,ברוך,Baruch,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2587,קמין,ברוך,251,זכר,,FALSE,3/20/2015 12:03,"[""ברוך קמין (קמינקר)"", ""ברוך קמין""]"
600,604,,קנב (קניבסקי),Kanev,יצחק,Itzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2588,קנב,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק קנב (קניבסקי)"", ""יצחק קנב""]"
601,605,,קסיס,Kassis,מסעד,Masaad,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2589,קסיס,מסעד,251,זכר,,FALSE,3/20/2015 12:03,"[""מסעד קסיס""]"
602,606,,קפלן,Kaplan,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2590,קפלן,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר קפלן""]"
603,607,,קצב,Katzsab,נוזהת,Nuzhat,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2591,קצב,נוזהת,250,נקבה,,FALSE,3/20/2015 12:03,"[""נוזהת קצב""]"
604,608,,קרגמן,Kargman,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2592,קרגמן,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל קרגמן""]"
605,609,,קרמרמן,Kremerman,יוסף,Joseph,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2593,קרמרמן,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף קרמרמן""]"
606,610,,קשת (קצנלנבוגן),Keshet,בן-ציון,Ben-Zion,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,5955,קשת,בן-ציון,251,זכר,,FALSE,3/20/2015 12:03,"[""בן-ציון קשת (קצנלנבוגן)"", ""בן-ציון קשת""]"
607,611,,רבינוביץ`,Rabinowitz,יהושע,Yehoshua,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2596,רבינוביץ,יהושע,251,זכר,,FALSE,3/20/2015 12:03,"[""יהושע רבינוביץ"", ""יהושע רבינוביץ`""]"
608,612,,רובין,Rubin,בן-ציון,Ben-Zion,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2597,רובין,בן-ציון,251,זכר,,FALSE,3/20/2015 12:03,"[""בן-ציון רובין""]"
609,613,,רובין,Rubin,חנן (הנס),Hanan,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2598,רובין,חנן,251,זכר,,FALSE,3/20/2015 12:03,"[""חנן רובין"", ""חנן (הנס) רובין""]"
610,614,,רוזוליו,Rosolio,דניאל,Daniel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2599,רוזוליו,דניאל,251,זכר,,FALSE,3/20/2015 12:03,"[""דניאל רוזוליו""]"
611,615,,רוזן (רוזנבליט),Rosen,פנחס (פליקס),Pinhas,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2600,רוזן,פנחס,251,זכר,,FALSE,3/20/2015 12:03,"[""פנחס (פליקס) רוזן (רוזנבליט)"", ""פנחס רוזן""]"
612,616,,רוזן,Rosen,שלמה,Shlomo,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2601,רוזן,שלמה,251,זכר,,FALSE,3/20/2015 12:03,"[""שלמה רוזן""]"
613,617,,רום (רבינוביץ`),Rom,יוסף,Josef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2602,רום,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף רום (רבינוביץ`)"", ""יוסף רום""]"
614,618,,רון,Ron,אמרי,Emry,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2603,רון,אמרי,251,זכר,,FALSE,3/20/2015 12:03,"[""אמרי רון""]"
615,619,,רונן (רוזנפלד),Ronnen,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2604,רונן,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר רונן (רוזנפלד)"", ""אליעזר רונן""]"
616,620,,רוקח,Rokach,ישראל,Israel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2605,רוקח,ישראל,251,זכר,,FALSE,3/20/2015 12:03,"[""ישראל רוקח""]"
617,621,,רז (ריז`יק),Raz,נחמן,Nachman,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2606,רז,נחמן,251,זכר,,FALSE,3/20/2015 12:03,"[""נחמן רז (ריז`יק)"", ""נחמן רז""]"
618,622,,רזיאל-נאור,Raziel-Naor,אסתר,Esther,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2607,רזיאל-נאור,אסתר,250,נקבה,,FALSE,3/20/2015 12:03,"[""אסתר רזיאל-נאור""]"
619,623,,רייסר,Reisser,מיכאל,Michael,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2608,רייסר,מיכאל,251,זכר,,FALSE,3/20/2015 12:03,"[""מיכאל רייסר""]"
620,624,,רימלט,Rimalt,אלימלך שמעון,Elimelech,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2609,רימלט,אלימלך-שמעון,251,זכר,,FALSE,3/20/2015 12:03,"[""אלימלך-שמעון רימלט"", ""אלימלך שמעון רימלט""]"
621,625,,ריפתין,Riftin,יעקב,Yaakov,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2610,ריפתין,יעקב,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב ריפתין""]"
622,626,,רכטמן,Rechtman,שמואל,Shmuel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2611,רכטמן,שמואל,251,זכר,,FALSE,3/20/2015 12:03,"[""שמואל רכטמן""]"
623,627,,רמז,Remez,אהרן,Aharon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2612,רמז,אהרן,251,זכר,,FALSE,3/20/2015 12:03,"[""אהרן רמז""]"
624,628,,רמז (דרבקין),Remez,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2613,רמז,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד רמז (דרבקין)"", ""דוד רמז""]"
625,629,,רנר,Rener,צבי,Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2614,רנר,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי רנר""]"
626,630,,רפאל,Raphael,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2615,רפאל,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק רפאל""]"
627,631,,רפטור,Repetur,ברל,Berl  ,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2616,רפטור,ברל,251,זכר,,FALSE,3/20/2015 12:03,"[""ברל רפטור""]"
628,632,,רצון,Ratzon,מנחם,Menachem,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2617,רצון,מנחם,251,זכר,,FALSE,3/20/2015 12:03,"[""מנחם רצון""]"
629,633,,רקנטי,Rakanti,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2618,רקנטי,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם רקנטי""]"
630,634,,שאג (צוובנר),Shag,אברהם חיים,Avraham-Haim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2619,שאג,אברהם חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם חיים שאג (צוובנר)"", ""אברהם חיים שאג""]"
631,635,,שאקי,Shaki,שלום אברהם,Shalom-Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2621,שאקי,שלום אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""שלום אברהם שאקי""]"
632,636,,שגיא (ברמן),Sagi,יהושע,Yeushua,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2624,שגיא,יהושע,251,זכר,,FALSE,3/20/2015 12:03,"[""יהושע שגיא (ברמן)"", ""יהושע שגיא""]"
633,637,,שובל (פינקלשטיין),Shoval,זלמן,Zalman,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2625,שובל,זלמן,251,זכר,,FALSE,3/20/2015 12:03,"[""זלמן שובל"", ""זלמן שובל (פינקלשטיין)""]"
634,638,,שוסטק,Shostak,אליעזר,Eliezer,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2627,שוסטק,אליעזר,251,זכר,,FALSE,3/20/2015 12:03,"[""אליעזר שוסטק""]"
635,639,,שופמן,Shofman,יוסף,Yosef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2628,שופמן,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף שופמן""]"
636,640,,שוקן,Schocken,גרשום,Gershom,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2629,שוקן,גרשום,251,זכר,,FALSE,3/20/2015 12:03,"[""גרשום שוקן""]"
637,641,,שורש (שטרנברג),Shoresh,שמואל,Shmuel,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2630,שורש,שמואל,251,זכר,,FALSE,3/20/2015 12:03,"[""שמואל שורש"", ""שמואל שורש (שטרנברג)""]"
638,642,,שחור,Shachor,בנימין,Binyamin,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2632,שחור,בנימין,251,זכר,,FALSE,3/20/2015 12:03,"[""בנימין שחור""]"
639,643,,שטרית,Sheetrit,בכור שלום,Bechor-Shalom,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2639,שיטרית,בכור-שלום,251,זכר,,FALSE,3/20/2015 12:03,"[""בכור שלום שטרית"", ""בכור-שלום שיטרית""]"
640,644,,שטרן,Stern,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2636,שטרן,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד שטרן""]"
641,645,,שטרן,Stern,מרדכי חיים,Mordechai-Chaim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2637,שטרן,מרדכי-חיים,251,זכר,,FALSE,3/20/2015 12:03,"[""מרדכי חיים שטרן"", ""מרדכי-חיים שטרן""]"
642,646,,שטרן-קטן,Stern-Katan,שרה,Sara,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2638,שטרן-קטן,שרה,250,נקבה,,FALSE,3/20/2015 12:03,"[""שרה שטרן-קטן""]"
643,647,,שיכמן,Shichman,שבתאי,Shabtai,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2640,שיכמן,שבתאי,251,זכר,,FALSE,3/20/2015 12:03,"[""שבתאי שיכמן""]"
644,648,,שילוח (לנגזם),Shiloah,צבי,Zvi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2641,שילוח,צבי,251,זכר,,FALSE,3/20/2015 12:03,"[""צבי שילוח (לנגזם)"", ""צבי שילוח""]"
645,649,,שינמן,Scheinman,פנחס,Pinchas,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2643,שינמן,פנחס,251,זכר,,FALSE,3/20/2015 12:03,"[""פנחס שינמן""]"
646,650,,שיפמן,Shiffman,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2644,שיפמן,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד שיפמן""]"
647,651,,שכטרמן,Shechterman,אברהם,Abraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2645,שכטרמן,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם שכטרמן""]"
648,652,,שלום,Shalom,אפרים,Ephraim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2646,שלום,אפרים,251,זכר,,FALSE,3/20/2015 12:03,"[""אפרים שלום""]"
649,653,,שליטא,Shalita,בני,Benny,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2647,שליטא,בני,251,זכר,,FALSE,3/20/2015 12:03,"[""בני שליטא""]"
650,654,,שם-טוב,Shem-Tov,ויקטור,Victor,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2648,שם-טוב,ויקטור,251,זכר,,FALSE,3/20/2015 12:03,"[""ויקטור שם-טוב""]"
651,655,,שמחונית,Simhoni,יהודית,Yehudit,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2651,שמחונית,יהודית,250,נקבה,,FALSE,3/20/2015 12:03,"[""יהודית שמחונית""]"
652,656,,שמיר,Shamir,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2653,שמיר,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה שמיר""]"
653,657,,שמעוני,Shimoni,חביב,Haviv,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2654,שמעוני,חביב,251,זכר,,FALSE,3/20/2015 12:03,"[""חביב שמעוני""]"
654,658,,שערי (שויירמן),Shaari,יהודה,Yehuda,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2655,שערי,יהודה,251,זכר,,FALSE,3/20/2015 12:03,"[""יהודה שערי (שויירמן)"", ""יהודה שערי""]"
655,659,,שפט (שטאוב),Shafat,גרשון,Gershon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2656,שפט,גרשון,251,זכר,,FALSE,3/20/2015 12:03,"[""גרשון שפט"", ""גרשון שפט (שטאוב)""]"
656,660,,שפטל,Sheftel,אריה,Aryeh,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2657,שפטל,אריה,251,זכר,,FALSE,3/20/2015 12:03,"[""אריה שפטל""]"
657,661,,שפייזר,Speiser,אליהו,Eliahu,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2659,שפייזר,אליהו,251,זכר,,FALSE,3/20/2015 12:03,"[""אליהו שפייזר""]"
658,663,,שפירא,Shapira,חיים משה,Haim-Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2661,שפירא,חיים משה,251,זכר,,FALSE,3/20/2015 12:03,"[""חיים משה שפירא""]"
659,665,,שפירא,Shapira,יעקב שמשון,Yaakov-Shimshon,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2662,שפירא,יעקב-שמשון,251,זכר,,FALSE,3/20/2015 12:03,"[""יעקב-שמשון שפירא"", ""יעקב שמשון שפירא""]"
660,666,,שפר (פיינשטיין),Shefer,זאב,Zeev,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2663,שפר,זאב,251,זכר,,FALSE,3/20/2015 12:03,"[""זאב שפר"", ""זאב שפר (פיינשטיין)""]"
661,667,,שפרינצק,Shprinzak,יאיר,Yair,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2664,שפרינצק,יאיר,251,זכר,,FALSE,3/20/2015 12:03,"[""יאיר שפרינצק""]"
662,668,,שפרינצק,Shprinzak,יוסף,Joseph,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2665,שפרינצק,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף שפרינצק""]"
663,669,,שרי (שרייבמן),Sheri,ראובן,Reuven,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2666,שרי,ראובן,251,זכר,,FALSE,3/20/2015 12:03,"[""ראובן שרי (שרייבמן)"", ""ראובן שרי""]"
664,670,,שריר,Sharir,אברהם,Avraham,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2667,שריר,אברהם,251,זכר,,FALSE,3/20/2015 12:03,"[""אברהם שריר""]"
665,671,,שרף,Sherf,זאב,Zeev,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2668,שרף,זאב,251,זכר,,FALSE,3/20/2015 12:03,"[""זאב שרף""]"
666,672,,שרת (שרתוק),Sharett,משה,Moshe,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2114,שרת,משה,251,זכר,,FALSE,3/20/2015 12:03,"[""משה שרת (שרתוק)"", ""משה שרת""]"
667,673,,ששון,Sasson,אליהו,Eliyahu,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2669,ששון,אליהו,251,זכר,,FALSE,3/20/2015 12:03,"[""אליהו ששון""]"
668,674,,ששון (סילס),Sassoon,בנימין (צאלח),Charles Benjamin (Silach),,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2670,ששון-סילס,בנימין,251,זכר,,FALSE,3/20/2015 12:03,"[""בנימין ששון-סילס"", ""בנימין (צאלח) ששון (סילס)""]"
669,675,,תבורי (פופיק),Taburi,אפרים,Ephraim,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2671,תבורי,אפרים,251,זכר,,FALSE,3/20/2015 12:03,"[""אפרים תבורי"", ""אפרים תבורי (פופיק)""]"
670,676,,תלמי (לוין),Talmi,אמה,Emma,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2673,תלמי,אמה,250,נקבה,,FALSE,3/20/2015 12:03,"[""אמה תלמי"", ""אמה תלמי (לוין)""]"
671,677,,תלמי,Talmi,מאיר,Meir,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2674,תלמי,מאיר,251,זכר,,FALSE,3/20/2015 12:03,"[""מאיר תלמי""]"
672,678,,תמיר (קבנצל),Tamir,יוסף,Josef,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2675,תמיר,יוסף,251,זכר,,FALSE,3/20/2015 12:03,"[""יוסף תמיר (קבנצל)"", ""יוסף תמיר""]"
673,679,,תמיר (כצנלסון),Tamir (Katznelson),שמואל,Shmuel ,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2676,תמיר,שמואל,251,זכר,,FALSE,3/20/2015 12:03,"[""שמואל תמיר"", ""שמואל תמיר (כצנלסון)""]"
674,680,,בן-צבי (שימשלביץ),Ben-Zvi,יצחק,Yitzhak,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2207,בן-צבי,יצחק,251,זכר,,FALSE,3/20/2015 12:03,"[""יצחק בן-צבי"", ""יצחק בן-צבי (שימשלביץ)""]"
675,681,,שזר (רובשוב),Shazar,שניאור זלמן,Shneor Zalman,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2631,שזר,זלמן,251,זכר,,FALSE,3/20/2015 12:03,"[""שניאור זלמן שזר (רובשוב)"", ""זלמן שזר""]"
676,682,,אלון (פייקוביץ),Allon,יגאל,Yigal,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2142,אלון,יגאל,251,זכר,,FALSE,3/20/2015 12:03,"[""יגאל אלון (פייקוביץ)"", ""יגאל אלון""]"
677,683,,אשכול (שקולניק),Eshkol,לוי,Levi,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2173,אשכול,לוי,251,זכר,,FALSE,3/20/2015 12:03,"[""לוי אשכול"", ""לוי אשכול (שקולניק)""]"
678,684,,בן-גוריון (גרין),Ben-Gurion,דוד,David,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2198,בן-גוריון,דוד,251,זכר,,FALSE,3/20/2015 12:03,"[""דוד בן-גוריון"", ""דוד בן-גוריון (גרין)""]"
679,685,,מאיר (מאירסון),Meir,גולדה,Golda,,https://oknesset.org/static/img/Female_portrait_placeholder_cropped.jpg,2448,מאיר,גולדה,250,נקבה,,FALSE,3/20/2015 12:03,"[""גולדה מאיר"", ""גולדה מאיר (מאירסון)""]"
680,686,,פרוש,Porush,מנחם,Menahem,,https://oknesset.org/static/img/Male_portrait_placeholder_cropped.jpg,2549,פרוש,מנחם,251,זכר,,FALSE,3/20/2015 12:03,"[""מנחם פרוש""]"
